###############################################################
## Evolution started on Mon May 31 14:30:37 2021
###############################################################
0 	 0.1142857410 	 0.0052973029 	 0.0000000000
1 	 0.1142857410 	 0.0382746182 	 0.0000000000
2 	 0.1438317521 	 0.0570632786 	 0.0000000000
3 	 0.2801897153 	 0.0704868897 	 0.0000000000
4 	 0.2801897153 	 0.0879508716 	 0.0000000000
5 	 0.4151136980 	 0.1017712410 	 0.0000000000
6 	 0.4277644464 	 0.1671942466 	 0.0000000000
7 	 0.4277644464 	 0.2060759717 	 0.0000000000
8 	 0.4277644464 	 0.2417684498 	 0.0000000000
9 	 0.4278507699 	 0.2787407763 	 0.0000000000
10 	 0.4278972461 	 0.2887903244 	 0.0000000000
11 	 0.4278972461 	 0.2684791588 	 0.0000000000
12 	 0.4278972461 	 0.2605947282 	 0.0000000000
13 	 0.4330724381 	 0.2728929471 	 0.0000000000
14 	 0.4330724381 	 0.2813065136 	 0.0000000000
15 	 0.4330724381 	 0.2851396211 	 0.0000000000
16 	 0.4330724381 	 0.2866630897 	 0.0000000000
17 	 0.4330724381 	 0.2954083252 	 0.0000000000
18 	 0.4330724381 	 0.2765162078 	 0.0000000000
19 	 0.4330724381 	 0.3119769340 	 0.0000000000
20 	 0.4362035844 	 0.3061315955 	 0.0000000000
21 	 0.4362035844 	 0.3259263865 	 0.0000000000
22 	 0.4362035844 	 0.3134005333 	 0.0000000000
23 	 0.4362035844 	 0.2962680172 	 0.0000000000
24 	 0.4362035844 	 0.3479293136 	 0.0000000000
25 	 0.4365455161 	 0.3228493888 	 0.0000000000
26 	 0.4365455161 	 0.3388613438 	 0.0000000000
27 	 0.4380123518 	 0.3385907357 	 0.0000000000
28 	 0.4380123518 	 0.3206964273 	 0.0000000000
29 	 0.4380206032 	 0.3067345779 	 0.0000000000
30 	 0.4380206032 	 0.3209591637 	 0.0000000000
31 	 0.4380706942 	 0.3141857412 	 0.0000000000
32 	 0.4386916790 	 0.3360730892 	 0.0000000000
33 	 0.4386916790 	 0.3054651799 	 0.0000000000
34 	 0.4386916790 	 0.3365048277 	 0.0000000000
35 	 0.4386916790 	 0.3380952664 	 0.0000000000
36 	 0.4386916790 	 0.3238348920 	 0.0000000000
37 	 0.4386916790 	 0.3464338917 	 0.0000000000
38 	 0.4386916790 	 0.3503500941 	 0.0000000000
39 	 0.4415317159 	 0.3351729109 	 0.0000000000
40 	 0.4415317159 	 0.3308655017 	 0.0000000000
41 	 0.4415317159 	 0.3110530180 	 0.0000000000
42 	 0.4415317159 	 0.3337758659 	 0.0000000000
43 	 0.4415317159 	 0.3265584481 	 0.0000000000
44 	 0.4415317159 	 0.3479746594 	 0.0000000000
45 	 0.4415317159 	 0.3403317778 	 0.0000000000
46 	 0.4415432357 	 0.3483979379 	 0.0000000000
47 	 0.4424808762 	 0.3119239563 	 0.0000000000
48 	 0.4424808762 	 0.3103946778 	 0.0000000000
49 	 0.4424808762 	 0.3315242920 	 0.0000000000
50 	 0.4424808762 	 0.3359185568 	 0.0000000000
51 	 0.4424808762 	 0.3519052123 	 0.0000000000
52 	 0.4424808762 	 0.3188490858 	 0.0000000000
53 	 0.4424922845 	 0.3320936370 	 0.0000000000
54 	 0.4424922845 	 0.3254604264 	 0.0000000000
55 	 0.4426889291 	 0.3234079779 	 0.0000000000
56 	 0.4429334268 	 0.3311882523 	 0.0000000000
57 	 0.4429334268 	 0.3163960534 	 0.0000000000
58 	 0.4429334268 	 0.3602539401 	 0.0000000000
59 	 0.4429334268 	 0.3201111569 	 0.0000000000
60 	 0.4430082795 	 0.3139531078 	 0.0000000000
61 	 0.4430082795 	 0.3340999963 	 0.0000000000
62 	 0.4430711303 	 0.3275867897 	 0.0000000000
63 	 0.4430711303 	 0.3232107308 	 0.0000000000
64 	 0.4430711303 	 0.3089378440 	 0.0000000000
65 	 0.4431336325 	 0.3306303433 	 0.0000000000
66 	 0.4431336325 	 0.3096147468 	 0.0000000000
67 	 0.4431925704 	 0.2972372776 	 0.0000000000
68 	 0.4431925704 	 0.3205348706 	 0.0000000000
69 	 0.4431925704 	 0.3266147232 	 0.0000000000
70 	 0.4431987285 	 0.3189063423 	 0.0000000000
71 	 0.4431987285 	 0.3318535442 	 0.0000000000
72 	 0.4432481617 	 0.2987035376 	 0.0000000000
73 	 0.4432481617 	 0.3006293447 	 0.0000000000
74 	 0.4432481617 	 0.3265165084 	 0.0000000000
75 	 0.4432481617 	 0.3001991974 	 0.0000000000
76 	 0.4433410189 	 0.3271632773 	 0.0000000000
77 	 0.4433410189 	 0.3226906255 	 0.0000000000
78 	 0.4433410189 	 0.3126564377 	 0.0000000000
79 	 0.4447891977 	 0.3092711726 	 0.0000000000
80 	 0.4447891977 	 0.3418708635 	 0.0000000000
81 	 0.4448907985 	 0.3366629776 	 0.0000000000
82 	 0.4485967339 	 0.3069962543 	 0.0000000000
83 	 0.4514224916 	 0.3424249966 	 0.0000000000
84 	 0.4514224916 	 0.3216923146 	 0.0000000000
85 	 0.4514224916 	 0.3199313764 	 0.0000000000
86 	 0.4514224916 	 0.3340184801 	 0.0000000000
87 	 0.4514224916 	 0.3281237930 	 0.0000000000
88 	 0.4514224916 	 0.3169076856 	 0.0000000000
89 	 0.4514224916 	 0.3539289411 	 0.0000000000
