###############################################################
## Evolution started on Mon May 31 18:59:13 2021
###############################################################
0 	 0.1091618312 	 0.0075508362 	 0.0000000000
1 	 0.1241059363 	 0.0543254561 	 0.0000000000
2 	 0.1348238651 	 0.0735909790 	 0.0000000000
3 	 0.1348238651 	 0.0802158074 	 0.0000000000
4 	 0.1348238651 	 0.0793333810 	 0.0000000000
5 	 0.1473405360 	 0.0854687881 	 0.0000000000
6 	 0.1473405360 	 0.0887795391 	 0.0000000000
7 	 0.1473405360 	 0.0922817798 	 0.0000000000
8 	 0.2251737051 	 0.0926360552 	 0.0000000000
9 	 0.2251737051 	 0.1141208680 	 0.0000000000
10 	 0.2713511569 	 0.1153529331 	 0.0000000000
11 	 0.2713511569 	 0.1176428341 	 0.0000000000
12 	 0.3672210486 	 0.1314926412 	 0.0000000000
13 	 0.3865630269 	 0.1395234624 	 0.0000000000
14 	 0.3865630269 	 0.1583748576 	 0.0000000000
15 	 0.3866194965 	 0.1699015524 	 0.0000000000
16 	 0.3866194965 	 0.2073646064 	 0.0000000000
17 	 0.3866194965 	 0.2339288222 	 0.0000000000
18 	 0.3876172878 	 0.2368925412 	 0.0000000000
19 	 0.3889276502 	 0.2693296047 	 0.0000000000
20 	 0.3889276502 	 0.2664063075 	 0.0000000000
21 	 0.3889276502 	 0.2902914159 	 0.0000000000
22 	 0.3929004962 	 0.2450942266 	 0.0000000000
23 	 0.3929004962 	 0.2503276481 	 0.0000000000
24 	 0.3929004962 	 0.2958624548 	 0.0000000000
25 	 0.3929004962 	 0.2653830368 	 0.0000000000
26 	 0.3929004962 	 0.2572056436 	 0.0000000000
27 	 0.3929004962 	 0.2576169212 	 0.0000000000
28 	 0.3929004962 	 0.2710116154 	 0.0000000000
29 	 0.3929004962 	 0.2664461382 	 0.0000000000
30 	 0.3929004962 	 0.2829504932 	 0.0000000000
31 	 0.3929004962 	 0.2944127841 	 0.0000000000
32 	 0.3929169707 	 0.2704742820 	 0.0000000000
33 	 0.3963649393 	 0.2955664134 	 0.0000000000
34 	 0.3963840262 	 0.2822429339 	 0.0000000000
35 	 0.3963840262 	 0.2662609763 	 0.0000000000
36 	 0.3963840262 	 0.2491026512 	 0.0000000000
37 	 0.4035802598 	 0.2845521771 	 0.0000000000
38 	 0.4035802598 	 0.2730070519 	 0.0000000000
